"GEOID","Year","Median AQI","rate_notgood_aqi"
"48469",2020,31,0
"48479",2020,47,0.00819672131147541
"20205",2020,7,0
"49003",2020,40,0.00845070422535211
"49005",2020,48,0.0245901639344262
"30009",2020,43,0
"19051",2020,46,0.0382513661202186
"49013",2020,46,0.0136612021857923
"08045",2020,42,0
"26071",2020,41,0
"49035",2020,54,0.0628415300546448
"08111",2020,43,0.00550964187327824
"49045",2020,43,0.0136612021857923
"49047",2020,50,0.0136612021857923
"49049",2020,48,0.0136612021857923
"01129",2020,44,0.00819672131147541
"13305",2020,10,0
"49057",2020,45,0.0163934426229508
"50003",2020,37,0
"50007",2020,39,0
"50021",2020,39,0
"09015",2020,12,0
"78",2020,25,0
"78",2020,21,0
"78",2020,31,0
"51003",2020,41,0
"51013",2020,34,0
"51",2020,32,0
"24011",2020,34,0
"05015",2020,7,0
"24017",2020,31,0
"45025",2020,34,0
"51059",2020,44,0
"51061",2020,31,0
"24021",2020,39,0
"47055",2020,36,0
"51",2020,37,0
"51085",2020,34,0
"51087",2020,41,0
"51",2020,6,0
"51107",2020,34,0.00273224043715847
"51",2020,28,0
"01089",2020,37,0
"51",2020,18,0
"51147",2020,30,0
"51153",2020,32,0
"51",2020,37,0
"51161",2020,40,0
"51163",2020,31,0
"33015",2020,33,0
"51",2020,31,0
"20185",2020,32,0
"51",2020,36,0
"51",2020,30,0
"51",2020,6,0
"51197",2020,34,0
"08001",2020,17,0.021978021978022
"53003",2020,38,0.0257142857142857
"05007",2020,35,0.0328767123287671
"53007",2020,28,0.0327868852459016
"53009",2020,37,0.0191256830601093
"05019",2020,32,0.0245901639344262
"05027",2020,23,0.0219178082191781
"53015",2020,21,0.0245901639344262
"01059",2020,18,0.0238095238095238
"08045",2020,19,0.026865671641791
"05053",2020,21,0.0273224043715847
"53027",2020,27,0.0218579234972678
"01073",2020,23,0.0235294117647059
"48269",2020,43,0.0327868852459016
"53035",2020,23,0.0249307479224377
"53037",2020,24,0.0301369863013699
"53039",2020,22,0.0283018867924528
"16061",2020,25,0.00298507462686567
"17125",2020,23,0.0252100840336134
"53047",2020,47,0.0355191256830601
"53051",2020,47,0
"13229",2020,42,0.0300546448087432
"53057",2020,21,0
"53061",2020,40,0.0273224043715847
"53063",2020,36,0.0191256830601093
"20189",2020,42,0.0245901639344262
"31173",2020,28,0.0191256830601093
"53071",2020,26,0.0245901639344262
"53073",2020,24,0.0245901639344262
"53075",2020,19,0.0218579234972678
"53077",2020,46,0.040983606557377
"45015",2020,38,0
"54009",2020,18,0
"54011",2020,37,0
"13123",2020,29,0
"54025",2020,34,0
"13141",2020,37,0.00325732899022801
"18061",2020,35,0
"54039",2020,41,0
"01093",2020,35,0
"01095",2020,41,0
"54061",2020,39,0
"18115",2020,40,0.00364963503649635
"54093",2020,34,0
"39173",2020,37,0
"39005",2020,34,0
"17009",2020,39,0.00273224043715847
"05027",2020,38,0.0197044334975369
"55025",2020,44,0.00546448087431694
"13091",2020,42,0.00546448087431694
"55029",2020,36,0.0195121951219512
"55035",2020,42,0
"55039",2020,36,0.00975609756097561
"42053",2020,36,0
"05053",2020,40,0
"01073",2020,38,0.019047619047619
"55059",2020,43,0.0304709141274238
"55061",2020,34,0
"55063",2020,42,0
"55071",2020,36,0.0208333333333333
"55073",2020,31,0
"55079",2020,46,0.0136612021857923
"55087",2020,40,0.00546448087431694
"55089",2020,40,0.0136986301369863
"55101",2020,38,0.0402010050251256
"27133",2020,38,0.0142857142857143
"55111",2020,41,0.00273224043715847
"55117",2020,39,0.0289855072463768
"12123",2020,38,0
"55125",2020,33,0
"46129",2020,39,0.0202020202020202
"55133",2020,44,0.00557103064066852
"36001",2020,46,0.0245901639344262
"30003",2020,38,0.00557103064066852
"21037",2020,44,0.00819672131147541
"30009",2020,8,0
"56009",2020,42,0.0109289617486339
"08043",2020,45,0.0163934426229508
"05071",2020,40,0
"56021",2020,39,0.0136612021857923
"05079",2020,15,0
"56025",2020,42,0.0109289617486339
"08093",2020,15,0.0163934426229508
"29165",2020,19,0.00892857142857143
"20179",2020,40,0
"56035",2020,45,0.0136612021857923
"56037",2020,46,0.0327868852459016
"16081",2020,43,0.0327868852459016
"56041",2020,40,0.00546448087431694
"56045",2020,40,0.0028328611898017
"01003",2021,37,0
"01027",2021,36,0
"01049",2021,37,0
"01051",2021,32,0
"01055",2021,38,0
"01073",2021,56,0.0136986301369863
"01079",2021,28,0
"01089",2021,49,0.00560224089635854
"01097",2021,53,0
"01101",2021,44,0
"01103",2021,47,0
"01113",2021,47,0.00824175824175824
"01117",2021,35,0
"01119",2021,35,0
"01125",2021,34,0
"02013",2021,13,0
"02020",2021,28,0.00547945205479452
"02068",2021,33,0
"02090",2021,42,0.0931506849315069
"02110",2021,20,0
"02122",2021,9,0
"02170",2021,15,0.00847457627118644
"02185",2021,5,0
"04001",2021,15,0
"04003",2021,45,0.00547945205479452
"04005",2021,46,0
"04007",2021,46,0.0273972602739726
"04012",2021,46,0.00276243093922652
"04013",2021,122,0.616438356164384
"04015",2021,19,0.00275482093663912
"04017",2021,44,0.00273972602739726
"04019",2021,56,0.0383561643835616
"04021",2021,70,0.145205479452055
"04023",2021,52,0.00555555555555556
"04025",2021,44,0
"04027",2021,50,0.0164383561643836
"05001",2021,39,0
"05003",2021,42,0
"05019",2021,32,0
"05035",2021,45,0.010958904109589
"05051",2021,45,0
"01071",2021,39,0
"05101",2021,37,0
"05113",2021,40,0
"05119",2021,54,0.00547945205479452
"05139",2021,48,0
"01129",2021,48,0.00273972602739726
"06001",2021,53,0.0273972602739726
"06005",2021,37,0.010958904109589
"06007",2021,53,0.0849315068493151
"06009",2021,46,0.0247252747252747
"06011",2021,55,0.0438356164383562
"06013",2021,47,0.0136986301369863
"06015",2021,31,0
"06017",2021,43,0.0602739726027397
"06019",2021,68,0.224657534246575
"06021",2021,42,0.0410958904109589
"06023",2021,29,0
"06025",2021,60,0.0794520547945206
"06027",2021,61,0.117808219178082
"06029",2021,84,0.350684931506849
"06031",2021,64,0.13972602739726
"06033",2021,33,0.00280898876404494
"06037",2021,79,0.265753424657534
"06039",2021,58,0.0958904109589041
"06041",2021,38,0
"06043",2021,49,0.0876712328767123
"06045",2021,46,0.0219178082191781
"06047",2021,54,0.0904109589041096
"06051",2021,27,0.0714285714285714
"06053",2021,41,0
"06055",2021,41,0
"05099",2021,50,0.145205479452055
"06059",2021,55,0.0493150684931507
"06061",2021,58,0.131506849315068
"06063",2021,67,0.23013698630137
"06065",2021,89,0.372602739726027
"06067",2021,55,0.0986301369863014
"06069",2021,41,0
"06071",2021,87,0.4
"06073",2021,67,0.0438356164383562
"06075",2021,39,0
"06077",2021,55,0.0438356164383562
"06079",2021,53,0.0219178082191781
"06081",2021,36,0
"06083",2021,44,0.00273972602739726
"06085",2021,53,0.0191780821917808
"04023",2021,37,0
"06089",2021,44,0.0465753424657534
"06093",2021,43,0.0851648351648352
"06095",2021,44,0.00821917808219178
"06097",2021,37,0
"06099",2021,61,0.128767123287671
"06101",2021,59,0.0604395604395604
"06103",2021,47,0.0986301369863014
"06105",2021,38,0.140243902439024
"06107",2021,81,0.367123287671233
"06109",2021,41,0.00555555555555556
"06111",2021,53,0.0273972602739726
"06113",2021,42,0.0164383561643836
"08001",2021,49,0.063013698630137
"08003",2021,12,0.00833333333333333
"08005",2021,46,0.101369863013699
"08007",2021,45,0
"08013",2021,52,0.0958904109589041
"08015",2021,58,0.0535714285714286
"08019",2021,49,0.0672268907563025
"08029",2021,43,0.00547945205479452
"08031",2021,55,0.0958904109589041
"08035",2021,48,0.11731843575419
"08041",2021,47,0.0767123287671233
"08043",2021,15,0
"08045",2021,49,0.0301369863013699
"08047",2021,46,0.0523415977961433
"08049",2021,48,0.0476190476190476
"08051",2021,46,0.00273972602739726
"01071",2021,7,0
"01073",2021,47,0.150684931506849
"08067",2021,47,0.010989010989011
"08069",2021,54,0.136986301369863
"08077",2021,46,0.00547945205479452
"08083",2021,44,0.00547945205479452
"08093",2021,48,0.0496894409937888
"08097",2021,14,0
"08099",2021,19,0.00554016620498615
"08101",2021,23,0.00454545454545455
"08103",2021,48,0.0136986301369863
"08107",2021,15,0
"08111",2021,9,0
"08113",2021,48,0
"08123",2021,54,0.10958904109589
"09001",2021,46,0.0523415977961433
"09003",2021,42,0.00821917808219178
"09005",2021,38,0.00824175824175824
"09007",2021,39,0.0531400966183575
"09009",2021,46,0.0383561643835616
"09011",2021,39,0.0192837465564738
"09013",2021,39,0.00497512437810945
"09015",2021,34,0.00277008310249307
NA,2021,69,0.180821917808219
NA,2021,34,0
"10001",2021,42,0.00555555555555556
"10003",2021,48,0.010958904109589
"10005",2021,40,0
"11001",2021,51,0.0219178082191781
"12001",2021,39,0
"12003",2021,42,0
"12005",2021,46,0
"12009",2021,45,0
"12011",2021,49,0.00273972602739726
"12017",2021,44,0
"12021",2021,42,0
"05027",2021,44,0
"12031",2021,52,0
"01053",2021,49,0
"12035",2021,33,0
"12047",2021,46,0
"12055",2021,33,0
"12057",2021,51,0.00273972602739726
"12059",2021,48,0
"12061",2021,36,0
"06033",2021,34,0
"01081",2021,41,0
"12073",2021,48,0
"12077",2021,32,0
"12081",2021,32,0
"01093",2021,42,0.00273972602739726
"12085",2021,44,0
"12086",2021,46,0.00547945205479452
"12091",2021,33,0
"06059",2021,33,0
"12097",2021,33,0
"12099",2021,43,0
"12101",2021,35,0
"12103",2021,47,0
"05113",2021,45,0
"12107",2021,16,0
"12113",2021,44,0
"12115",2021,45,0
"12117",2021,42,0
"12111",2021,33,0
"12127",2021,47,0
"12129",2021,41,0
"01007",2021,48,0.00547945205479452
"13049",2021,25,0
"13051",2021,51,0.00275482093663912
"13055",2021,33,0
"01025",2021,49,0.00273972602739726
"13063",2021,44,0
"13067",2021,41,0
"01031",2021,35,0
"05027",2021,33,0
"13085",2021,36,0
"01049",2021,49,0.00547945205479452
"13095",2021,51,0.0113636363636364
"08035",2021,38,0.00819672131147541
"13115",2021,38,0.00564971751412429
"05049",2021,53,0.010958904109589
"13127",2021,38,0
"13135",2021,49,0.00617283950617284
"13139",2021,46,0
"01067",2021,39,0.00277777777777778
"01069",2021,49,0.011142061281337
"01085",2021,46,0
"13213",2021,38,0
"13215",2021,43,0.0056657223796034
"01109",2021,36,0
"13245",2021,51,0.0192307692307692
"13247",2021,39,0
"01119",2021,35,0
"01127",2021,53,0.00429184549356223
"01129",2021,51,0.00821917808219178
"15001",2021,27,0
"15003",2021,28,0
"15007",2021,17,0
"15009",2021,21,0
"16001",2021,46,0.0493150684931507
"16005",2021,44,0.0219178082191781
"16009",2021,51,0.0384615384615385
"16013",2021,23,0.0285714285714286
"16015",2021,49,0.0328767123287671
"16017",2021,37,0.0274725274725275
"16019",2021,31,0.0252808988764045
"06007",2021,42,0.00826446280991736
"16027",2021,46,0.0246575342465753
"08027",2021,8,0
"01059",2021,28,0.0164383561643836
"16049",2021,42,0.0438356164383562
"16055",2021,31,0.0224089635854342
"16057",2021,20,0.0277777777777778
"16059",2021,47,0.0547945205479452
"16069",2021,34,0.0493150684931507
"16079",2021,49,0.0413223140495868
"16083",2021,28,0.0193905817174515
"16085",2021,41,0.0256410256410256
"08001",2021,40,0
"17019",2021,44,0
"05019",2021,34,0
"13075",2021,59,0.0575342465753425
"17043",2021,51,0.00547945205479452
"13103",2021,37,0
"12047",2021,48,0.0054945054945055
"17083",2021,45,0.00555555555555556
"17085",2021,36,0
"17089",2021,44,0.00350877192982456
"06033",2021,42,0.0368852459016393
"01087",2021,51,0.00831024930747922
"17117",2021,31,0
"01089",2021,57,0.0164383561643836
"17111",2021,49,0.00550964187327824
"17113",2021,48,0.00273972602739726
"17143",2021,50,0.00277008310249307
"01111",2021,45,0.0028169014084507
"17161",2021,49,0.00831024930747922
"17",2021,53,0.00821917808219178
"17167",2021,43,0
"17197",2021,52,0.00547945205479452
"17201",2021,49,0
"18003",2021,40,0
"18005",2021,43,0
"05009",2021,33,0.00273972602739726
"17009",2021,33,0
"05015",2021,34,0.00273972602739726
"05019",2021,52,0
"18035",2021,37,0
"18037",2021,43,0
"18039",2021,45,0
"13115",2021,34,0
"01063",2021,38,0
"12047",2021,44,0
"18063",2021,33,0
"01067",2021,38,0
"05061",2021,44,0.00554016620498615
"17095",2021,36,0.00555555555555556
"18091",2021,37,0.0136986301369863
"06033",2021,54,0.0164383561643836
"01089",2021,48,0
"01093",2021,58,0.0164383561643836
"01099",2021,43,0
"01105",2021,36,0
"18127",2021,47,0.0191780821917808
"18129",2021,32,0
"01117",2021,33,0
"18147",2021,42,0
"18141",2021,52,0.00273972602739726
"18157",2021,44,0
"18163",2021,51,0.00273972602739726
"18167",2021,51,0
"17185",2021,35,0.00276243093922652
"18173",2021,35,0.00273972602739726
"18183",2021,47,0
"19013",2021,47,0
"19017",2021,40,0
"19033",2021,19,0
"17027",2021,55,0.00547945205479452
"18061",2021,39,0
"05071",2021,52,0.0054945054945055
"01081",2021,42,0
"19113",2021,52,0.010958904109589
"01101",2021,42,0.00284900284900285
"19139",2021,45,0
"19147",2021,43,0.0110497237569061
"05113",2021,45,0.00273972602739726
"19155",2021,44,0.00806451612903226
"05127",2021,53,0.00273972602739726
"05141",2021,44,0
"19193",2021,42,0.00869565217391304
"20017",2021,27,0
"17053",2021,17,0
"05071",2021,46,0.010989010989011
"20103",2021,34,0.00574712643678161
"20133",2021,51,0.00552486187845304
"08115",2021,46,0.0136986301369863
"20177",2021,49,0.00821917808219178
"20181",2021,17,0.003125
"20191",2021,52,0.010958904109589
"20195",2021,43,0.0165745856353591
"20209",2021,53,0.0191780821917808
"21013",2021,52,0.0054945054945055
"05009",2021,39,0
"21019",2021,44,0.00277777777777778
"21029",2021,37,0.00421940928270042
"21037",2021,44,0.00276243093922652
"21043",2021,35,0
"17021",2021,49,0
"18027",2021,48,0
"21061",2021,36,0
"01057",2021,47,0.00275482093663912
"21089",2021,34,0
"13141",2021,38,0
"17069",2021,43,0.00274725274725275
"01073",2021,54,0.0164383561643836
"21113",2021,38,0.00440528634361234
"17105",2021,39,0
"21145",2021,44,0.00550964187327824
"01103",2021,35,0
"21185",2021,39,0.0040983606557377
"01105",2021,44,0
"01109",2021,41,0.00273972602739726
"05119",2021,45,0.00277008310249307
"21213",2021,37,0
"21221",2021,35,0
"13301",2021,45,0.00550964187327824
"01129",2021,36,0
"22005",2021,31,0.00561797752808989
"22015",2021,51,0
"22017",2021,37,0
"22019",2021,51,0.00273972602739726
"22033",2021,47,0.00821917808219178
"22047",2021,39,0.00821917808219178
"01073",2021,40,0.00563380281690141
"05073",2021,42,0
"22057",2021,45,0
"17105",2021,48,0.0028735632183908
"22071",2021,33,0
"05103",2021,35,0
"22077",2021,32,0
"22079",2021,38,0
"22087",2021,47,0
"22093",2021,28,0
"22095",2021,31,0.00297619047619048
"22099",2021,34,0
"22103",2021,37,0
"22105",2021,39,0
"22109",2021,34,0
"22121",2021,46,0.00821917808219178
"23001",2021,36,0
"23003",2021,35,0.00547945205479452
"17035",2021,36,0.00821917808219178
"13141",2021,36,0.00821917808219178
"23011",2021,33,0.0040983606557377
"17095",2021,35,0.00947867298578199
"23017",2021,35,0.00277777777777778
"23019",2021,33,0
"01129",2021,33,0
"23031",2021,37,0.0125
"24003",2021,38,0.00381679389312977
"24005",2021,47,0.0273972602739726
"24",2021,43,0
"24009",2021,39,0.00448430493273543
"05015",2021,41,0.00411522633744856
"24015",2021,44,0.0111731843575419
"24017",2021,38,0.00413223140495868
"24019",2021,41,0.00273972602739726
"24021",2021,41,0.0040983606557377
"24023",2021,39,0
"24025",2021,46,0.0252100840336134
"05061",2021,36,0
"10001",2021,40,0.00280112044817927
"01101",2021,42,0.00831024930747922
"24033",2021,41,0.0136986301369863
"01129",2021,44,0.00277777777777778
"25001",2021,36,0.00835654596100279
"25003",2021,44,0.00273972602739726
"25005",2021,39,0.00547945205479452
"25007",2021,36,0
"25009",2021,38,0.00273972602739726
"01059",2021,44,0
"25013",2021,46,0.00547945205479452
"25015",2021,35,0
"09007",2021,37,0.00547945205479452
"25021",2021,37,0.00821917808219178
"19149",2021,39,0.00547945205479452
"25025",2021,44,0.00821917808219178
"24047",2021,45,0.00821917808219178
"26005",2021,42,0.0249307479224377
"12005",2021,28,0
"26019",2021,36,0
"13019",2021,40,0.012
"17017",2021,40,0.00377358490566038
"17027",2021,37,0
"26049",2021,41,0.00821917808219178
"26063",2021,37,0.00813008130081301
"26065",2021,46,0
"26077",2021,50,0
"10001",2021,49,0.00821917808219178
"26083",2021,14,0
"26091",2021,46,0
"26099",2021,51,0.00821917808219178
"26101",2021,38,0.0111524163568773
"17125",2021,38,0.0123456790123457
"26113",2021,45,0
"01099",2021,19,0
"26121",2021,40,0.030188679245283
"26125",2021,39,0.00337837837837838
"20143",2021,49,0.010958904109589
"26153",2021,37,0.00833333333333333
"01115",2021,48,0.0191780821917808
"26157",2021,34,0.0028328611898017
"26161",2021,46,0
"13305",2021,58,0.010958904109589
"26165",2021,34,0.00277777777777778
"27003",2021,41,0.0191780821917808
"27005",2021,52,0.030812324929972
"27007",2021,29,0.0263929618768328
"27017",2021,31,0.010958904109589
"17017",2021,54,0.0340909090909091
"13075",2021,9,0.0121951219512195
"27035",2021,36,0.0140056022408964
"27037",2021,39,0.00821917808219178
"27049",2021,39,0
"27053",2021,45,0.00821917808219178
"06033",2021,31,0.0110497237569061
"19119",2021,39,0.0139275766016713
"27095",2021,36,0
"27109",2021,39,0.00554016620498615
"27123",2021,39,0.00821917808219178
"27",2021,37,0.0273972602739726
"05127",2021,39,0
"27145",2021,40,0.0165745856353591
"01129",2021,35,0.00440528634361234
"27169",2021,24,0
"19197",2021,43,0.0140056022408964
"28011",2021,44,0
"12027",2021,46,0.00274725274725275
"28035",2021,51,0
"13141",2021,45,0
"18061",2021,45,0
"28049",2021,52,0
"01071",2021,44,0
"01077",2021,31,0
"01081",2021,36,0
"28161",2021,31,0
"29003",2021,39,0
"05009",2021,37,0
"19019",2021,44,0.00821917808219178
"29027",2021,39,0
"17017",2021,42,0.00273972602739726
"19031",2021,42,0
"01027",2021,41,0.0114285714285714
"17027",2021,38,0
"01063",2021,38,0
"01071",2021,53,0.0136986301369863
"13159",2021,38,0
"01073",2021,44,0.0136986301369863
"05079",2021,39,0
"01099",2021,32,0
"01105",2021,39,0.00819672131147541
"29",2021,41,0.00816326530612245
"29",2021,42,0.00821917808219178
"29",2021,39,0
"29",2021,55,0.0191780821917808
"29207",2021,30,0
"29213",2021,27,0
"30013",2021,27,0.0301369863013699
"30027",2021,41,0.0410958904109589
"30029",2021,39,0.0246575342465753
"17059",2021,41,0.0410958904109589
"06033",2021,9,0.0256410256410256
"30049",2021,44,0.0465753424657534
"05079",2021,56,0.0465753424657534
"30063",2021,56,0.0821917808219178
"05107",2021,36,0.0138504155124654
"30075",2021,42,0.0418994413407821
"21197",2021,12,0.0256410256410256
"30081",2021,28,0.0642458100558659
"17159",2021,38,0.0113960113960114
"30085",2021,16,0
"30087",2021,38,0.0385674931129477
"30089",2021,42,0.0561797752808989
"20179",2021,17,0
"30093",2021,33,0.0547945205479452
"30111",2021,40,0.0294117647058824
"17017",2021,19,0
"08035",2021,43,0.0136986301369863
"31067",2021,55,0.00543478260869565
"13139",2021,34,0.00560224089635854
"17095",2021,37,0.0139664804469274
"31109",2021,37,0
"31153",2021,41,0.00595238095238095
"31157",2021,21,0
"13275",2021,19,0
"01129",2021,37,0.0091743119266055
"32510",2021,42,0.0767123287671233
"32001",2021,44,0.0276243093922652
"05019",2021,62,0.0931506849315069
"08035",2021,24,0.0904109589041096
"32007",2021,42,0.0273972602739726
"19119",2021,41,0.0259259259259259
"32023",2021,23,0.00273972602739726
"32031",2021,51,0.0958904109589041
"32033",2021,44,0.0054945054945055
"33001",2021,31,0.00273972602739726
"33005",2021,40,0.00274725274725275
"33007",2021,42,0.00555555555555556
"33009",2021,36,0.00273972602739726
"12057",2021,37,0.00547945205479452
"33013",2021,36,0.00467289719626168
"33015",2021,40,0.010958904109589
"34001",2021,37,0
"34003",2021,43,0.0246575342465753
"13039",2021,49,0.010958904109589
"17035",2021,39,0.0054945054945055
"25009",2021,46,0.00821917808219178
"34015",2021,40,0.00673400673400673
"34017",2021,44,0.00821917808219178
"34019",2021,43,0
"17131",2021,48,0.0191780821917808
"09007",2021,44,0.0137362637362637
"34025",2021,36,0.0156862745098039
"20127",2021,36,0
"34029",2021,42,0.0112044817927171
"34031",2021,37,0
"05139",2021,52,0.00273972602739726
"13301",2021,42,0.00279329608938547
"35001",2021,63,0.0575342465753425
"35003",2021,14,0
"35005",2021,24,0
"35",2021,56,0.0849315068493151
"35015",2021,47,0.0712328767123288
"35025",2021,44,0.00821917808219178
"05079",2021,15,0
"35028",2021,14,0.00840336134453781
"35029",2021,19,0.00828729281767956
"35039",2021,44,0.00275482093663912
"08111",2021,46,0.0219178082191781
"35043",2021,44,0.00840336134453781
"35049",2021,44,0.0054945054945055
"35053",2021,17,0
"35055",2021,28,0.00309597523219814
"35061",2021,43,0.00561797752808989
"36001",2021,39,0.00547945205479452
"36005",2021,47,0.0219178082191781
"20019",2021,38,0.00277008310249307
"36027",2021,34,0.00293255131964809
"36029",2021,46,0.00273972602739726
"25009",2021,40,0.00273972602739726
"12047",2021,33,0
"01073",2021,32,0
"06031",2021,42,0.00273972602739726
"01099",2021,43,0
"12089",2021,32,0.00277777777777778
"36061",2021,43,0.0191780821917808
"36063",2021,34,0.00280112044817927
"16071",2021,25,0.00288184438040346
"36067",2021,39,0.00273972602739726
"06059",2021,37,0.00274725274725275
"36075",2021,34,0
"12107",2021,35,0.0028328611898017
"36081",2021,47,0.0246575342465753
"13245",2021,42,0.0164835164835165
"36087",2021,37,0.00276243093922652
"36091",2021,31,0
"18151",2021,38,0.00273972602739726
"25025",2021,42,0.0301369863013699
"36109",2021,35,0.00277777777777778
"13305",2021,33,0
"36119",2021,38,0.0164383561643836
"17003",2021,41,0
"37011",2021,40,0
"37021",2021,41,0
"21033",2021,40,0
"37031",2021,35,0
"37033",2021,38,0
"37035",2021,46,0
"17035",2021,44,0.00273972602739726
"37057",2021,47,0
"37063",2021,44,0
"37065",2021,38,0
"13117",2021,48,0.00821917808219178
"04009",2021,42,0
"37077",2021,38,0
"37081",2021,44,0
"37087",2021,43,0
"37095",2021,22,0
"01071",2021,38,0
"37101",2021,44,0
"37107",2021,34,0
"05079",2021,42,0
"01087",2021,30,0
"12085",2021,32,0
"37119",2021,49,0.00547945205479452
"13205",2021,31,0
"01101",2021,43,0.00273972602739726
"37129",2021,40,0
"37131",2021,34,0
"37145",2021,41,0
"37147",2021,39,0
"33015",2021,43,0
"21205",2021,44,0
"37173",2021,40,0.00282485875706215
"05139",2021,42,0.0040983606557377
"37183",2021,48,0
"37199",2021,44,0
"38007",2021,37,0.0137362637362637
"13033",2021,38,0.0246575342465753
"38015",2021,38,0.0465753424657534
"17017",2021,42,0.046831955922865
"38025",2021,39,0.0273972602739726
"38053",2021,36,0.0224719101123595
"17131",2021,38,0.0246575342465753
"38065",2021,41,0.0410958904109589
"38101",2021,37,0.0388888888888889
"18003",2021,42,0
"39007",2021,38,0.00823045267489712
"39009",2021,27,0
"39013",2021,14,0
"01013",2021,55,0.0136986301369863
"05019",2021,52,0
"39025",2021,42,0
"17027",2021,39,0
"39029",2021,16,0
"39035",2021,57,0.010958904109589
"18035",2021,38,0
"01057",2021,36,0
"01059",2021,52,0
"39055",2021,41,0
"01063",2021,39,0
"12047",2021,56,0.0136986301369863
"18061",2021,5,0
"01073",2021,55,0.00837988826815642
"17095",2021,38,0
"06033",2021,41,0.0191780821917808
"01079",2021,46,0
"39089",2021,38,0
"39093",2021,41,0
"19117",2021,46,0.0137362637362637
"01089",2021,39,0
"39099",2021,47,0.00273972602739726
"39103",2021,42,0
"18103",2021,40,0
"01101",2021,53,0.00280112044817927
"18113",2021,37,0
"39133",2021,40,0.00380228136882129
"39135",2021,47,0
"39145",2021,16,0
"17175",2021,53,0.00821917808219178
"08117",2021,45,0.00842696629213483
"39155",2021,45,0.00826446280991736
"13301",2021,44,0.00555555555555556
"01129",2021,39,0
"39173",2021,39,0
"19001",2021,40,0.00273972602739726
"40017",2021,37,0.00900900900900901
"21043",2021,46,0.00316455696202532
"05025",2021,53,0.00828729281767956
"20033",2021,47,0.0054945054945055
"40037",2021,37,0.00291545189504373
"40043",2021,44,0.00273972602739726
"05053",2021,30,0
"40071",2021,52,0.0254237288135593
"08061",2021,43,0
"40085",2021,42,0.0314685314685315
"40097",2021,37,0
"40087",2021,40,0.00480769230769231
"40109",2021,54,0.0164383561643836
"20139",2021,39,0
"20143",2021,59,0.0465753424657534
"40121",2021,51,0.0111111111111111
"40135",2021,41,0.00555555555555556
"40143",2021,53,0.0273972602739726
"01129",2021,51,0.0202898550724638
"12003",2021,29,0.0137362637362637
"05007",2021,22,0
"41005",2021,31,0.00282485875706215
"05027",2021,29,0
"41013",2021,28,0.0246575342465753
"41017",2021,25,0.0547945205479452
"08035",2021,29,0.0136986301369863
"05053",2021,51,0.0273972602739726
"41025",2021,48,0.0246575342465753
"01071",2021,48,0.0958904109589041
"01073",2021,28,0.0164383561643836
"41033",2021,36,0.0520547945205479
"41035",2021,54,0.136986301369863
"06033",2021,28,0.063013698630137
"20101",2021,44,0.0547945205479452
"19113",2021,34,0.00273972602739726
"01093",2021,36,0
"41051",2021,36,0.00273972602739726
"41059",2021,38,0.0219178082191781
"05139",2021,27,0.0194444444444444
"41063",2021,26,0.0273972602739726
"41065",2021,22,0.00626959247648903
"01129",2021,36,0
"08001",2021,47,0.00824175824175824
"42003",2021,57,0.0191780821917808
"42005",2021,48,0.00285714285714286
"40007",2021,52,0.00821917808219178
"42011",2021,48,0.0136986301369863
"42013",2021,45,0.00595238095238095
"12007",2021,42,0.00280898876404494
"42017",2021,37,0.0353356890459364
"42021",2021,51,0.0028328611898017
"42027",2021,43,0.00273972602739726
"42029",2021,45,0.00576368876080692
"42033",2021,33,0
"17035",2021,47,0.00273972602739726
"42043",2021,52,0.00557103064066852
"18035",2021,51,0.00821917808219178
"20049",2021,34,0
"36029",2021,38,0
"01057",2021,43,0.00282485875706215
"01059",2021,35,0
"01063",2021,42,0.00294117647058824
"42063",2021,44,0.00574712643678161
"42069",2021,40,0.0028328611898017
"31109",2021,56,0.0219178082191781
"01079",2021,31,0
"42075",2021,49,0.00547945205479452
"42077",2021,47,0.0028328611898017
"42079",2021,34,0
"42081",2021,44,0.00282485875706215
"17131",2021,40,0.00275482093663912
"01099",2021,35,0
"01101",2021,47,0.0168539325842697
"37131",2021,45,0.010958904109589
"42101",2021,54,0.0301369863013699
"23025",2021,34,0
"42115",2021,35,0.00598802395209581
"36107",2021,38,0.00285714285714286
"01129",2021,49,0.00273972602739726
"42129",2021,47,0.00282485875706215
"36121",2021,34,0.00297619047619048
"23031",2021,51,0.00560224089635854
"72001",2021,14,0
"72",2021,10,0
"72025",2021,14,0
"72",2021,50,0.0433333333333333
"72053",2021,29,0
"72057",2021,28,0
"72061",2021,33,0
"72",2021,38,0.00598802395209581
"72113",2021,30,0.0184331797235023
"08111",2021,7,0
"10001",2021,34,0.00837988826815642
"44007",2021,45,0.010958904109589
"01129",2021,36,0.00558659217877095
"45003",2021,36,0
"20003",2021,38,0
"45015",2021,34,0
"45019",2021,48,0
"45025",2021,41,0
"45031",2021,35,0
"45037",2021,39,0
"45041",2021,39,0
"45045",2021,51,0.00273972602739726
"45051",2021,38,0
"45063",2021,46,0.00279329608938547
"17159",2021,42,0.00273972602739726
"45083",2021,46,0.00282485875706215
"23031",2021,44,0
"46011",2021,39,0.0219178082191781
"17009",2021,26,0.00842696629213483
"46029",2021,43,0.0164383561643836
